"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 06 2008","2454685","239716801","15.73","5.71e-7","2.02e-7","-3.8","-","53.20","1e-8","0","bin1.log"
"Aug 09 2008","2454688","239976001","29.87","8.21e-7","2.25e-7","-3.8","-","56.05","1e-8","0","bin2.log"
"Aug 12 2008","2454691","240235201","9.11","4.80e-7","2.33e-7","-3.8","-","58.87","1e-8","0","bin3.log"
"Aug 15 2008","2454694","240494401","28.08","8.88e-7","2.56e-7","-3.8","-","61.67","1e-8","0","bin4.log"
"Aug 18 2008","2454697","240753601","8.56","4.98e-7","2.39e-7","-3.8","-","64.45","1e-8","0","bin5.log"
"Aug 21 2008","2454700","241012801","1.59","< 5.43e-7","-","-","-","67.21","1e-8","0","bin6.log"
"Aug 24 2008","2454703","241272001","0.78","< 4.83e-7","-","-","-","69.95","1e-8","0","bin7.log"
"Aug 27 2008","2454706","241531201","5.54","4.55e-7","2.81e-7","-3.8","-","72.68","1e-8","0","bin8.log"
"Aug 30 2008","2454709","241790401","13.92","6.85e-7","2.64e-7","-3.8","-","75.38","1e-8","0","bin9.log"
"Sep 02 2008","2454712","242049601","4.84","3.81e-7","2.29e-7","-3.8","-","78.07","1e-8","0","bin10.log"
"Sep 05 2008","2454715","242308801","3.25","< 5.94e-7","-","-","-","80.75","1e-8","0","bin11.log"
"Sep 08 2008","2454718","242568001","7.58","4.50e-7","2.26e-7","-3.8","-","83.41","1e-8","0","bin12.log"
"Sep 11 2008","2454721","242827201","4.53","3.29e-7","2.10e-7","-3.8","-","86.07","1e-8","0","bin13.log"
"Sep 14 2008","2454724","243086401","35.72","9.00e-7","2.12e-7","-3.8","-","88.72","1e-8","0","bin14.log"
"Sep 17 2008","2454727","243345601","23.26","7.14e-7","2.23e-7","-3.8","-","91.37","1e-8","0","bin15.log"
"Sep 20 2008","2454730","243604801","15.86","6.20e-7","2.19e-7","-3.8","-","94.01","1e-8","0","bin16.log"
"Sep 23 2008","2454733","243864001","53.08","1.09e-6","2.27e-7","-3.8","-","96.65","1e-8","0","bin17.log"
"Sep 26 2008","2454736","244123201","41.96","1.01e-6","2.32e-7","-3.8","-","99.29","1e-8","0","bin18.log"
"Sep 29 2008","2454739","244382401","15","6.48e-7","2.32e-7","-3.8","-","101.94","1e-8","0","bin19.log"
"Oct 02 2008","2454742","244641601","40.37","9.60e-7","2.22e-7","-3.8","-","104.60","1e-8","0","bin20.log"
"Oct 05 2008","2454745","244900801","27.5","8.96e-7","2.45e-7","-3.8","-","107.26","1e-8","0","bin21.log"
"Oct 08 2008","2454748","245160001","86.98","1.73e-6","2.80e-7","-3.8","-","109.94","1e-8","0","bin22.log"
"Oct 11 2008","2454751","245419201","15.01","7.15e-7","2.81e-7","-3.8","-","112.63","1e-8","0","bin23.log"
"Oct 14 2008","2454754","245678401","17.55","7.88e-7","2.66e-7","-3.8","-","115.34","1e-8","0","bin24.log"
"Oct 17 2008","2454757","245937601","4.2","4.15e-7","2.86e-7","-3.8","-","118.07","1e-8","0","bin25.log"
"Oct 20 2008","2454760","246196801","15.82","7.47e-7","2.82e-7","-3.8","-","120.81","1e-8","0","bin26.log"
"Oct 23 2008","2454763","246456001","19.13","8.02e-7","2.86e-7","-3.8","-","123.58","1e-8","0","bin27.log"
"Oct 26 2008","2454766","246715201","1.85","< 5.63e-7","-","-","-","126.38","1e-8","0","bin28.log"
"Oct 29 2008","2454769","246974401","13.34","5.83e-7","2.24e-7","-3.8","-","129.20","1e-8","0","bin29.log"
"Nov 01 2008","2454771","247233601","48.47","1.13e-6","2.38e-7","-3.8","-","132.05","1e-8","0","bin30.log"
"Nov 04 2008","2454774","247492801","13.61","5.35e-7","2.10e-7","-3.8","-","134.92","1e-8","0","bin31.log"
"Nov 07 2008","2454777","247752001","135.45","1.77e-6","2.40e-7","-3.8","-","137.83","1e-8","0","bin32.log"
"Nov 10 2008","2454780","248011201","91.87","1.55e-6","2.40e-7","-3.8","-","140.77","1e-8","0","bin33.log"
"Nov 13 2008","2454783","248270401","40.51","9.78e-7","2.29e-7","-3.8","-","143.74","1e-8","0","bin34.log"
"Nov 16 2008","2454786","248529601","14.19","5.82e-7","2.15e-7","-3.8","-","146.73","1e-8","0","bin35.log"
"Nov 19 2008","2454789","248788801","0","< 2.99e-7","-","-","-","149.76","1e-8","0","bin36.log"
"Nov 22 2008","2454792","249048001","10.53","4.94e-7","2.14e-7","-3.8","-","152.81","1e-8","0","bin37.log"
"Nov 25 2008","2454795","249307201","24.99","7.65e-7","2.34e-7","-3.8","-","155.89","1e-8","0","bin38.log"
"Nov 28 2008","2454798","249566401","17.93","6.82e-7","2.35e-7","-3.8","-","158.98","1e-8","0","bin39.log"
"Dec 01 2008","2454802","249825601","12.12","5.72e-7","2.42e-7","-3.8","-","162.08","1e-8","0","bin40.log"
"Dec 04 2008","2454805","250084801","13.5","6.41e-7","2.66e-7","-3.8","-","165.16","1e-8","0","bin41.log"
"Dec 07 2008","2454808","250344001","3.84","< 6.83e-7","-","-","-","168.21","1e-8","0","bin42.log"
"Dec 10 2008","2454811","250603201","28.65","9.83e-7","2.79e-7","-3.8","-","171.13","1e-8","0","bin43.log"
"Dec 13 2008","2454814","250862401","0","< 3.70e-7","-","-","-","173.72","1e-8","0","bin44.log"
"Dec 16 2008","2454817","251121601","14.65","6.75e-7","2.53e-7","-3.8","-","175.35","1e-8","0","bin45.log"
"Dec 19 2008","2454820","251380801","0.58","< 4.53e-7","-","-","-","174.94","1e-8","0","bin46.log"
"Dec 22 2008","2454823","251640001","3.18","< 5.63e-7","-","-","-","172.81","1e-8","0","bin47.log"
"Dec 25 2008","2454826","251899201","8.46","4.82e-7","2.53e-7","-3.8","-","170.00","1e-8","0","bin48.log"
"Dec 28 2008","2454829","252158401","2.21","< 4.80e-7","-","-","-","166.95","1e-8","0","bin49.log"
"Dec 31 2008","2454832","252417601","17.71","6.34e-7","2.20e-7","-3.8","-","163.79","1e-8","0","bin50.log"
"Jan 03 2009","2454834","252676801","5.54","3.52e-7","2.08e-7","-3.8","-","160.57","1e-8","0","bin51.log"
"Jan 06 2009","2454837","252936001","12.03","5.40e-7","2.23e-7","-3.8","-","157.34","1e-8","0","bin52.log"
"Jan 09 2009","2454840","253195201","34.9","8.29e-7","1.99e-7","-3.8","-","154.10","1e-8","0","bin53.log"
"Jan 12 2009","2454843","253454401","47.23","1.00e-6","2.19e-7","-3.8","-","150.86","1e-8","0","bin54.log"
"Jan 15 2009","2454846","253713601","45.5","1.02e-6","2.30e-7","-3.8","-","147.63","1e-8","0","bin55.log"
"Jan 18 2009","2454849","253972801","72.54","1.36e-6","2.40e-7","-3.8","-","144.42","1e-8","0","bin56.log"
"Jan 21 2009","2454852","254232001","32.68","9.70e-7","2.50e-7","-3.8","-","141.22","1e-8","0","bin57.log"
"Jan 24 2009","2454855","254491201","16.39","6.76e-7","2.42e-7","-3.8","-","138.05","1e-8","0","bin58.log"
"Jan 27 2009","2454858","254750401","54.98","1.37e-6","2.80e-7","-3.8","-","134.89","1e-8","0","bin59.log"
"Jan 30 2009","2454861","255009601","58.72","1.57e-6","3.10e-7","-3.8","-","131.77","1e-8","0","bin60.log"
"Feb 02 2009","2454864","255268801","82.34","2.17e-6","4.00e-7","-3.8","-","128.67","1e-8","0","bin61.log"
"Feb 05 2009","2454867","255528001","137.48","2.67e-6","3.60e-7","-3.8","-","125.59","1e-8","0","bin62.log"
"Feb 08 2009","2454870","255787201","154.33","2.54e-6","3.20e-7","-3.8","-","122.54","1e-8","0","bin63.log"
"Feb 11 2009","2454873","256046401","74.52","1.54e-6","2.90e-7","-3.8","-","119.52","1e-8","0","bin64.log"
"Feb 14 2009","2454876","256305601","37.09","9.93e-7","2.30e-7","-3.8","-","116.53","1e-8","0","bin65.log"
"Feb 17 2009","2454879","256564801","47.22","1.10e-6","2.37e-7","-3.8","-","113.56","1e-8","0","bin66.log"
"Feb 20 2009","2454882","256824001","93.25","1.44e-6","2.30e-7","-3.8","-","110.62","1e-8","0","bin67.log"
"Feb 23 2009","2454885","257083201","61.72","1.15e-6","2.22e-7","-3.8","-","107.70","1e-8","0","bin68.log"
"Feb 26 2009","2454888","257342401","54.28","1.12e-6","2.28e-7","-3.8","-","104.80","1e-8","0","bin69.log"
"Mar 01 2009","2454893","257601601","32.8","8.59e-7","2.19e-7","-3.8","-","101.93","1e-8","0","bin70.log"
"Mar 04 2009","2454896","257860801","78.36","1.33e-6","2.40e-7","-3.8","-","99.07","1e-8","0","bin71.log"
"Mar 07 2009","2454899","258120001","27.52","7.94e-7","2.21e-7","-3.8","-","96.23","1e-8","0","bin72.log"
"Mar 10 2009","2454902","258379201","18.88","8.26e-7","2.75e-7","-3.8","-","93.41","1e-8","0","bin73.log"
"Mar 16 2009","2454908","258897601","17.3","8.10e-7","2.89e-7","-3.8","-","87.80","1e-8","0","bin75.log"
"Mar 19 2009","2454911","259156801","45.08","1.18e-6","2.65e-7","-3.8","-","85.01","1e-8","0","bin76.log"
"Mar 22 2009","2454914","259416001","47.49","1.29e-6","2.90e-7","-3.8","-","82.23","1e-8","0","bin77.log"
"Mar 25 2009","2454917","259675201","62.01","1.48e-6","2.90e-7","-3.8","-","79.46","1e-8","0","bin78.log"
"Mar 28 2009","2454920","259934401","16.33","7.84e-7","2.89e-7","-3.8","-","76.69","1e-8","0","bin79.log"
"Mar 31 2009","2454923","260193601","14","6.89e-7","2.51e-7","-3.8","-","73.92","1e-8","0","bin80.log"
"Apr 03 2009","2454926","260452801","11","5.45e-7","2.45e-7","-3.8","-","71.14","1e-8","0","bin81.log"
"Apr 06 2009","2454929","260712001","34.25","8.85e-7","2.27e-7","-3.8","-","68.37","1e-8","0","bin82.log"
"Apr 09 2009","2454932","260971201","26.5","8.06e-7","2.29e-7","-3.8","-","65.59","1e-8","0","bin83.log"
"Apr 12 2009","2454935","261230401","5.3","3.51e-7","2.19e-7","-3.8","-","62.80","1e-8","0","bin84.log"
"Apr 15 2009","2454938","261489601","10.78","4.79e-7","2.01e-7","-3.8","-","60.00","1e-8","0","bin85.log"
"Apr 18 2009","2454941","261748801","67.2","1.22e-6","2.20e-7","-3.8","-","57.19","1e-8","0","bin86.log"
"Apr 21 2009","2454944","262008001","26.96","7.89e-7","2.20e-7","-3.8","-","54.37","1e-8","0","bin87.log"
"Apr 24 2009","2454947","262267201","11.52","4.85e-7","2.05e-7","-3.8","-","51.54","1e-8","0","bin88.log"
"Apr 27 2009","2454950","262526401","7.63","4.15e-7","2.10e-7","-3.8","-","48.69","1e-8","0","bin89.log"
"Apr 30 2009","2454953","262785601","17.7","6.17e-7","2.12e-7","-3.8","-","45.82","1e-8","0","bin90.log"
"May 03 2009","2454956","263044801","16.14","6.48e-7","2.39e-7","-3.8","-","42.94","1e-8","0","bin91.log"
"May 06 2009","2454959","263304001","16.18","6.76e-7","2.30e-7","-3.8","-","40.04","1e-8","0","bin92.log"
"May 09 2009","2454962","263563201","6.21","4.50e-7","2.47e-7","-3.8","-","37.11","1e-8","0","bin93.log"
"May 12 2009","2454965","263822401","27.14","9.28e-7","2.54e-7","-3.8","-","34.17","1e-8","0","bin94.log"
"May 15 2009","2454968","264081601","10.47","5.87e-7","2.70e-7","-3.8","-","31.21","1e-8","0","bin95.log"
"May 18 2009","2454971","264340801","27.52","9.65e-7","2.85e-7","-3.8","-","28.23","1e-8","0","bin96.log"
"May 21 2009","2454974","264600001","0","< 3.53e-7","-","-","-","25.22","1e-8","0","bin97.log"
"May 24 2009","2454977","264859201","9.85","6.04e-7","2.61e-7","-3.8","-","22.20","1e-8","0","bin98.log"
"May 27 2009","2454980","265118401","102.88","1.79e-6","2.80e-7","-3.8","-","19.17","1e-8","0","bin99.log"
"May 30 2009","2454983","265377601","110.64","2.07e-6","3.10e-7","-3.8","-","16.11","1e-8","0","bin100.log"
"Jun 02 2009","2454985","265636801","108.86","1.84e-6","2.80e-7","-3.8","-","13.04","1e-8","0","bin101.log"
"Jun 05 2009","2454988","265896001","115.54","1.73e-6","2.50e-7","-3.8","-","9.96","1e-8","0","bin102.log"
"Jun 08 2009","2454991","266155201","54.53","1.19e-6","2.42e-7","-3.8","-","6.86","1e-8","0","bin103.log"
"Jun 11 2009","2454994","266414401","31.65","9.47e-7","2.40e-7","-3.8","-","3.76","1e-8","0","bin104.log"
"Jun 14 2009","2454997","266673601","22.29","7.94e-7","2.37e-7","-3.8","-","0.66","1e-8","0","bin105.log"
"Jun 17 2009","2455000","266932801","33.35","9.23e-7","2.32e-7","-3.8","-","2.48","1e-8","0","bin106.log"
"Jun 20 2009","2455003","267192001","60.78","1.26e-6","2.50e-7","-3.8","-","5.60","1e-8","0","bin107.log"
"Jun 23 2009","2455006","267451201","83.06","1.45e-6","2.50e-7","-3.8","-","8.72","1e-8","0","bin108.log"
"Jun 26 2009","2455009","267710401","42.83","1.02e-6","2.35e-7","-3.8","-","11.83","1e-8","0","bin109.log"
"Jun 29 2009","2455012","267969601","39.5","1.11e-6","2.64e-7","-3.8","-","14.95","1e-8","0","bin110.log"
"Jul 02 2009","2455016","268228801","58.45","1.26e-6","2.60e-7","-3.8","-","18.05","1e-8","0","bin111.log"
"Jul 05 2009","2455019","268488001","78.2","1.57e-6","4.00e-7","-3.8","-","21.14","1e-8","0","bin112.log"
"Jul 08 2009","2455022","268747201","29.29","1.00e-6","2.73e-7","-3.8","-","24.22","1e-8","0","bin113.log"
"Jul 11 2009","2455025","269006401","45.17","1.24e-6","2.76e-7","-3.8","-","27.28","1e-8","0","bin114.log"
"Jul 14 2009","2455028","269265601","4.01","3.95e-7","2.60e-7","-3.8","-","30.33","1e-8","0","bin115.log"
"Jul 17 2009","2455031","269524801","62.18","1.39e-6","2.80e-7","-3.8","-","33.36","1e-8","0","bin116.log"
"Jul 20 2009","2455034","269784001","28.07","9.06e-7","2.62e-7","-3.8","-","36.36","1e-8","0","bin117.log"
"Jul 23 2009","2455037","270043201","22.5","8.49e-7","2.76e-7","-3.8","-","39.35","1e-8","0","bin118.log"
"Jul 29 2009","2455043","270561601","26.37","8.08e-7","2.33e-7","-3.8","-","45.25","1e-8","0","bin120.log"
"Aug 01 2009","2455045","270820801","27.27","8.30e-7","2.32e-7","-3.8","-","48.16","1e-8","0","bin121.log"
"Aug 04 2009","2455048","271080001","9.35","4.89e-7","2.28e-7","-3.8","-","51.05","1e-8","0","bin122.log"
"Aug 07 2009","2455051","271339201","5.06","3.69e-7","2.15e-7","-3.8","-","53.92","1e-8","0","bin123.log"
"Aug 10 2009","2455054","271598401","44.42","1.05e-6","2.36e-7","-3.8","-","56.76","1e-8","0","bin124.log"
"Aug 13 2009","2455057","271857601","38.02","1.06e-6","2.62e-7","-3.8","-","59.58","1e-8","0","bin125.log"
"Aug 16 2009","2455060","272116801","11.95","5.76e-7","2.38e-7","-3.8","-","62.38","1e-8","0","bin126.log"
"Aug 19 2009","2455063","272376001","12.33","5.22e-7","2.16e-7","-3.8","-","65.15","1e-8","0","bin127.log"
"Aug 22 2009","2455066","272635201","26.06","8.25e-7","2.36e-7","-3.8","-","67.91","1e-8","0","bin128.log"
"Aug 25 2009","2455069","272894401","15.24","6.88e-7","2.51e-7","-3.8","-","70.64","1e-8","0","bin129.log"
"Aug 28 2009","2455072","273153601","21.71","8.65e-7","2.64e-7","-3.8","-","73.36","1e-8","0","bin130.log"
"Aug 31 2009","2455075","273412801","11.32","5.61e-7","2.46e-7","-3.8","-","76.06","1e-8","0","bin131.log"
"Sep 03 2009","2455078","273672001","0","< 3.52e-7","-","-","-","78.75","1e-8","0","bin132.log"
"Sep 06 2009","2455081","273931201","17.07","6.91e-7","2.47e-7","-3.8","-","81.42","1e-8","0","bin133.log"
"Sep 09 2009","2455084","274190401","2.19","< 5.32e-7","-","-","-","84.09","1e-8","0","bin134.log"
"Sep 12 2009","2455087","274449601","8.39","5.00e-7","2.48e-7","-3.8","-","86.74","1e-8","0","bin135.log"
"Sep 15 2009","2455090","274708801","4.73","3.89e-7","2.67e-7","-3.8","-","89.39","1e-8","0","bin136.log"
"Sep 18 2009","2455093","274968001","8.36","5.97e-7","3.03e-7","-3.8","-","92.03","1e-8","0","bin137.log"
"Sep 21 2009","2455096","275227201","5.97","4.98e-7","2.85e-7","-3.8","-","94.68","1e-8","0","bin138.log"
"Sep 24 2009","2455099","275486401","10.94","6.88e-7","3.00e-7","-3.8","-","97.32","1e-8","0","bin139.log"
"Sep 27 2009","2455102","275745601","4.95","4.77e-7","3.13e-7","-3.8","-","99.96","1e-8","0","bin140.log"
"Sep 30 2009","2455105","276004801","14","8.11e-7","3.20e-7","-3.8","-","102.61","1e-8","0","bin141.log"
"Oct 03 2009","2455108","276264001","21.75","1.02e-6","3.30e-7","-3.8","-","105.27","1e-8","0","bin142.log"
"Oct 06 2009","2455111","276523201","29.56","1.12e-6","3.07e-7","-3.8","-","107.94","1e-8","0","bin143.log"
"Oct 09 2009","2455114","276782401","5.01","4.97e-7","3.07e-7","-3.8","-","110.62","1e-8","0","bin144.log"
"Oct 12 2009","2455117","277041601","8.7","5.80e-7","2.79e-7","-3.8","-","113.32","1e-8","0","bin145.log"
"Oct 15 2009","2455120","277300801","4.38","3.58e-7","2.44e-7","-3.8","-","116.03","1e-8","0","bin146.log"
"Oct 18 2009","2455123","277560001","1.56","< 5.13e-7","-","-","-","118.76","1e-8","0","bin147.log"
"Oct 21 2009","2455126","277819201","4.8","3.80e-7","2.48e-7","-3.8","-","121.51","1e-8","0","bin148.log"
"Oct 24 2009","2455129","278078401","17.41","7.89e-7","2.78e-7","-3.8","-","124.29","1e-8","0","bin149.log"
"Oct 27 2009","2455132","278337601","7.21","4.85e-7","2.53e-7","-3.8","-","127.09","1e-8","0","bin150.log"
"Oct 30 2009","2455135","278596801","9.83","5.26e-7","2.35e-7","-3.8","-","129.91","1e-8","0","bin151.log"
"Nov 02 2009","2455138","278856001","4.74","3.67e-7","2.43e-7","-3.8","-","132.77","1e-8","0","bin152.log"
"Nov 05 2009","2455141","279115201","8.54","5.02e-7","2.51e-7","-3.8","-","135.66","1e-8","0","bin153.log"
"Nov 08 2009","2455144","279374401","2.57","< 5.74e-7","-","-","-","138.57","1e-8","0","bin154.log"
"Nov 11 2009","2455147","279633601","4.77","4.06e-7","2.60e-7","-3.8","-","141.52","1e-8","0","bin155.log"
"Nov 14 2009","2455150","279892801","0.02","< 3.72e-7","-","-","-","144.49","1e-8","0","bin156.log"
"Nov 17 2009","2455153","280152001","5.7","4.75e-7","2.78e-7","-3.8","-","147.50","1e-8","0","bin157.log"
"Nov 20 2009","2455156","280411201","3.46","< 7.32e-7","-","-","-","150.53","1e-8","0","bin158.log"
"Nov 23 2009","2455159","280670401","11.64","6.55e-7","2.84e-7","-3.8","-","153.59","1e-8","0","bin159.log"
"Nov 26 2009","2455162","280929601","0.82","< 5.63e-7","-","-","-","156.67","1e-8","0","bin160.log"
"Nov 29 2009","2455165","281188801","3.59","< 7.23e-7","-","-","-","159.76","1e-8","0","bin161.log"
"Dec 02 2009","2455168","281448001","21.52","9.69e-7","3.12e-7","-3.8","-","162.86","1e-8","0","bin162.log"
"Dec 05 2009","2455171","281707201","40.74","1.24e-6","2.97e-7","-3.8","-","165.94","1e-8","0","bin163.log"
"Dec 08 2009","2455174","281966401","34.53","1.12e-6","2.96e-7","-3.8","-","168.96","1e-8","0","bin164.log"
"Dec 11 2009","2455177","282225601","5.04","4.19e-7","2.46e-7","-3.8","-","171.83","1e-8","0","bin165.log"
"Dec 14 2009","2455180","282484801","10.33","6.28e-7","2.77e-7","-3.8","-","174.27","1e-8","0","bin166.log"
"Dec 17 2009","2455183","282744001","7.48","4.92e-7","2.61e-7","-3.8","-","175.47","1e-8","0","bin167.log"
"Dec 20 2009","2455186","283003201","9.18","5.45e-7","2.59e-7","-3.8","-","174.51","1e-8","0","bin168.log"
"Dec 23 2009","2455189","283262401","3.4","< 6.34e-7","-","-","-","172.14","1e-8","0","bin169.log"
"Dec 26 2009","2455192","283521601","4.47","3.74e-7","2.55e-7","-3.8","-","169.25","1e-8","0","bin170.log"
"Dec 29 2009","2455195","283780801","4.34","3.64e-7","2.49e-7","-3.8","-","166.16","1e-8","0","bin171.log"
"Jan 01 2010","2455197","284040001","0.2","< 4.07e-7","-","-","-","162.98","1e-8","0","bin172.log"
"Jan 04 2010","2455200","284299201","1.86","< 5.70e-7","-","-","-","159.76","1e-8","0","bin173.log"
"Jan 07 2010","2455203","284558401","1.7","< 5.99e-7","-","-","-","156.52","1e-8","0","bin174.log"
"Jan 10 2010","2455206","284817601","3.49","< 6.66e-7","-","-","-","153.28","1e-8","0","bin175.log"
"Jan 13 2010","2455209","285076801","0.39","< 4.32e-7","-","-","-","150.05","1e-8","0","bin176.log"
"Jan 16 2010","2455212","285336001","0","< 3.89e-7","-","-","-","146.82","1e-8","0","bin177.log"
"Jan 19 2010","2455215","285595201","10.68","5.96e-7","2.59e-7","-3.8","-","143.61","1e-8","0","bin178.log"
"Jan 22 2010","2455218","285854401","0.35","< 3.91e-7","-","-","-","140.42","1e-8","0","bin179.log"
"Jan 25 2010","2455221","286113601","0.88","< 4.93e-7","-","-","-","137.25","1e-8","0","bin180.log"
"Jan 28 2010","2455224","286372801","11.46","6.69e-7","2.81e-7","-3.8","-","134.10","1e-8","0","bin181.log"
"Jan 31 2010","2455227","286632001","13.95","6.37e-7","2.44e-7","-3.8","-","130.98","1e-8","0","bin182.log"
"Feb 03 2010","2455230","286891201","15.26","7.13e-7","2.56e-7","-3.8","-","127.89","1e-8","0","bin183.log"
"Feb 06 2010","2455233","287150401","13.64","6.14e-7","2.40e-7","-3.8","-","124.82","1e-8","0","bin184.log"
"Feb 09 2010","2455236","287409601","34.75","9.92e-7","2.62e-7","-3.8","-","121.78","1e-8","0","bin185.log"
"Feb 12 2010","2455239","287668801","10.43","6.07e-7","2.75e-7","-3.8","-","118.77","1e-8","0","bin186.log"
"Feb 15 2010","2455242","287928001","7.16","4.58e-7","2.39e-7","-3.8","-","115.78","1e-8","0","bin187.log"
"Feb 18 2010","2455245","288187201","11.62","5.46e-7","2.31e-7","-3.8","-","112.82","1e-8","0","bin188.log"
"Feb 21 2010","2455248","288446401","8.49","4.94e-7","2.39e-7","-3.8","-","109.88","1e-8","0","bin189.log"
"Feb 24 2010","2455251","288705601","10.95","5.78e-7","2.57e-7","-3.8","-","106.97","1e-8","0","bin190.log"
"Feb 27 2010","2455254","288964801","0","< 3.20e-7","-","-","-","104.08","1e-8","0","bin191.log"
"Mar 02 2010","2455259","289224001","0.14","< 3.91e-7","-","-","-","101.21","1e-8","0","bin192.log"
"Mar 05 2010","2455262","289483201","18.35","7.79e-7","2.61e-7","-3.8","-","98.35","1e-8","0","bin193.log"
"Mar 08 2010","2455265","289742401","20.25","9.30e-7","3.05e-7","-3.8","-","95.52","1e-8","0","bin194.log"
"Mar 11 2010","2455268","290001601","20.97","8.54e-7","2.75e-7","-3.8","-","92.70","1e-8","0","bin195.log"
"Mar 14 2010","2455271","290260801","3.41","< 6.85e-7","-","-","-","89.89","1e-8","0","bin196.log"
"Mar 17 2010","2455274","290520001","13.33","7.16e-7","2.78e-7","-3.8","-","87.10","1e-8","0","bin197.log"
"Mar 20 2010","2455277","290779201","19.27","7.81e-7","2.65e-7","-3.8","-","84.31","1e-8","0","bin198.log"
"Mar 23 2010","2455280","291038401","6.18","4.64e-7","2.80e-7","-3.8","-","81.53","1e-8","0","bin199.log"
"Mar 26 2010","2455283","291297601","10.43","5.66e-7","2.62e-7","-3.8","-","78.76","1e-8","0","bin200.log"
"Mar 29 2010","2455286","291556801","3.92","< 6.24e-7","-","-","-","75.99","1e-8","0","bin201.log"
"Apr 01 2010","2455289","291816001","2.95","< 5.55e-7","-","-","-","73.21","1e-8","0","bin202.log"
"Apr 04 2010","2455292","292075201","8.63","5.04e-7","2.48e-7","-3.8","-","70.44","1e-8","0","bin203.log"
"Apr 07 2010","2455295","292334401","30.08","8.92e-7","2.56e-7","-3.8","-","67.66","1e-8","0","bin204.log"
"Apr 10 2010","2455298","292593601","9.8","5.14e-7","2.36e-7","-3.8","-","64.88","1e-8","0","bin205.log"
"Apr 13 2010","2455301","292852801","63.57","1.61e-6","3.00e-7","-3.8","-","62.09","1e-8","0","bin206.log"
"Apr 16 2010","2455304","293112001","9.88","5.77e-7","2.65e-7","-3.8","-","59.29","1e-8","0","bin207.log"
"Apr 19 2010","2455307","293371201","1.28","< 5.17e-7","-","-","-","56.48","1e-8","0","bin208.log"
"Apr 22 2010","2455310","293630401","0","< 3.50e-7","-","-","-","53.66","1e-8","0","bin209.log"
"Apr 25 2010","2455313","293889601","0.27","< 4.36e-7","-","-","-","50.82","1e-8","0","bin210.log"
"Apr 28 2010","2455316","294148801","0.31","< 4.35e-7","-","-","-","47.97","1e-8","0","bin211.log"
"May 01 2010","2455319","294408001","1.81","< 5.29e-7","-","-","-","45.10","1e-8","0","bin212.log"
"May 04 2010","2455322","294667201","49.1","1.20e-6","2.57e-7","-3.8","-","42.21","1e-8","0","bin213.log"
"May 07 2010","2455325","294926401","1.58","< 5.31e-7","-","-","-","39.30","1e-8","0","bin214.log"
"May 10 2010","2455328","295185601","7.82","4.70e-7","2.40e-7","-3.8","-","36.37","1e-8","0","bin215.log"
"May 13 2010","2455331","295444801","0.81","< 4.71e-7","-","-","-","33.42","1e-8","0","bin216.log"
"May 16 2010","2455334","295704001","43.79","1.21e-6","2.77e-7","-3.8","-","30.46","1e-8","0","bin217.log"
"May 19 2010","2455337","295963201","30.88","9.77e-7","2.68e-7","-3.8","-","27.47","1e-8","0","bin218.log"
"May 22 2010","2455340","296222401","25.84","8.64e-7","2.60e-7","-3.8","-","24.46","1e-8","0","bin219.log"
"May 25 2010","2455343","296481601","48.04","1.44e-6","2.90e-7","-3.8","-","21.44","1e-8","0","bin220.log"
"May 28 2010","2455346","296740801","45.06","1.25e-6","2.87e-7","-3.8","-","18.39","1e-8","0","bin221.log"
"May 31 2010","2455349","297000001","18.91","7.86e-7","2.61e-7","-3.8","-","15.33","1e-8","0","bin222.log"
"Jun 03 2010","2455352","297259201","17.2","7.65e-7","2.52e-7","-3.8","-","12.26","1e-8","0","bin223.log"
"Jun 06 2010","2455355","297518401","3.71","< 6.64e-7","-","-","-","9.17","1e-8","0","bin224.log"
"Jun 09 2010","2455358","297777601","6.58","4.63e-7","2.50e-7","-3.8","-","6.08","1e-8","0","bin225.log"
"Jun 12 2010","2455361","298036801","47.01","1.52e-6","3.10e-7","-3.8","-","2.97","1e-8","0","bin226.log"
"Jun 15 2010","2455364","298296001","15.92","9.27e-7","3.18e-7","-3.8","-","0.21","1e-8","0","bin227.log"
"Jun 18 2010","2455367","298555201","7.06","5.56e-7","2.92e-7","-3.8","-","3.27","1e-8","0","bin228.log"
"Jun 21 2010","2455370","298814401","7.41","5.60e-7","2.91e-7","-3.8","-","6.39","1e-8","0","bin229.log"
"Jun 24 2010","2455373","299073601","5.63","4.57e-7","2.67e-7","-3.8","-","9.51","1e-8","0","bin230.log"
"Jun 27 2010","2455376","299332801","0.95","< 5.43e-7","-","-","-","12.62","1e-8","0","bin231.log"
"Jun 30 2010","2455379","299592001","2.48","< 6.78e-7","-","-","-","15.73","1e-8","0","bin232.log"
"Jul 03 2010","2455382","299851201","4.4","4.09e-7","2.82e-7","-3.8","-","18.83","1e-8","0","bin233.log"
"Jul 06 2010","2455385","300110401","24.77","9.48e-7","2.75e-7","-3.8","-","21.92","1e-8","0","bin234.log"
