"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 06 2008","2454685","239716801","8.42","9.18e-8","4.10e-8","-2.14","-","155.19","1e-8","0","bin1.log"
"Aug 09 2008","2454688","239976001","19.49","9.11e-8","3.53e-8","-2.14","-","155.67","1e-8","0","bin2.log"
"Aug 12 2008","2454691","240235201","13.87","9.87e-8","3.97e-8","-2.14","-","155.73","1e-8","0","bin3.log"
"Aug 15 2008","2454694","240494401","19.13","1.15e-7","4.07e-8","-2.14","-","155.38","1e-8","0","bin4.log"
"Aug 18 2008","2454697","240753601","4.57","5.64e-8","3.64e-8","-2.14","-","154.64","1e-8","0","bin5.log"
"Aug 21 2008","2454700","241012801","4.61","6.60e-8","4.00e-8","-2.14","-","153.54","1e-8","0","bin6.log"
"Aug 24 2008","2454703","241272001","19.75","1.29e-7","4.58e-8","-2.14","-","152.14","1e-8","0","bin7.log"
"Aug 27 2008","2454706","241531201","17.71","1.17e-7","4.33e-8","-2.14","-","150.47","1e-8","0","bin8.log"
"Aug 30 2008","2454709","241790401","12.93","1.30e-7","4.99e-8","-2.14","-","148.60","1e-8","0","bin9.log"
"Sep 02 2008","2454712","242049601","16.04","1.31e-7","5.50e-8","-2.14","-","146.54","1e-8","0","bin10.log"
"Sep 05 2008","2454715","242308801","4.8","6.78e-8","4.24e-8","-2.14","-","144.35","1e-8","0","bin11.log"
"Sep 08 2008","2454718","242568001","13.01","8.31e-8","4.61e-8","-2.14","-","142.04","1e-8","0","bin12.log"
"Sep 11 2008","2454721","242827201","0.16","< 9.37e-8","-","-","-","139.63","1e-8","0","bin13.log"
"Sep 14 2008","2454724","243086401","18.44","1.27e-7","5.38e-8","-2.14","-","137.16","1e-8","0","bin14.log"
"Sep 17 2008","2454727","243345601","10.36","5.10e-8","3.32e-8","-2.14","-","134.63","1e-8","0","bin15.log"
"Sep 20 2008","2454730","243604801","4.57","7.45e-8","4.59e-8","-2.14","-","132.05","1e-8","0","bin16.log"
"Sep 23 2008","2454733","243864001","6.8","5.72e-8","3.69e-8","-2.14","-","129.43","1e-8","0","bin17.log"
"Sep 26 2008","2454736","244123201","2.67","< 1.31e-7","-","-","-","126.79","1e-8","0","bin18.log"
"Sep 29 2008","2454739","244382401","25.36","1.57e-7","4.80e-8","-2.14","-","124.13","1e-8","0","bin19.log"
"Oct 02 2008","2454742","244641601","16.6","9.69e-8","3.93e-8","-2.14","-","121.45","1e-8","0","bin20.log"
"Oct 05 2008","2454745","244900801","4.41","5.09e-8","3.28e-8","-2.14","-","118.76","1e-8","0","bin21.log"
"Oct 08 2008","2454748","245160001","9.61","1.04e-7","4.56e-8","-2.14","-","116.07","1e-8","0","bin22.log"
"Oct 11 2008","2454751","245419201","5.58","5.96e-8","3.49e-8","-2.14","-","113.37","1e-8","0","bin23.log"
"Oct 14 2008","2454754","245678401","5.97","6.80e-8","3.80e-8","-2.14","-","110.68","1e-8","0","bin24.log"
"Oct 17 2008","2454757","245937601","3.84","< 1.12e-7","-","-","-","108.00","1e-8","0","bin25.log"
"Oct 20 2008","2454760","246196801","9.55","9.85e-8","4.41e-8","-2.14","-","105.34","1e-8","0","bin26.log"
"Oct 23 2008","2454763","246456001","9.35","1.02e-7","4.77e-8","-2.14","-","102.69","1e-8","0","bin27.log"
"Oct 26 2008","2454766","246715201","16.12","9.38e-8","4.16e-8","-2.14","-","100.06","1e-8","0","bin28.log"
"Oct 29 2008","2454769","246974401","10.96","9.68e-8","4.55e-8","-2.14","-","97.45","1e-8","0","bin29.log"
"Nov 01 2008","2454771","247233601","0.42","< 1.09e-7","-","-","-","94.88","1e-8","0","bin30.log"
"Nov 04 2008","2454774","247492801","10.7","1.34e-7","5.83e-8","-2.14","-","92.34","1e-8","0","bin31.log"
"Nov 07 2008","2454777","247752001","0","< 4.89e-8","-","-","-","89.84","1e-8","0","bin32.log"
"Nov 10 2008","2454780","248011201","2.33","< 1.72e-7","-","-","-","87.38","1e-8","0","bin33.log"
"Nov 13 2008","2454783","248270401","0.71","< 9.73e-8","-","-","-","84.97","1e-8","0","bin34.log"
"Nov 16 2008","2454786","248529601","11.26","1.16e-7","5.06e-8","-2.14","-","82.62","1e-8","0","bin35.log"
"Nov 19 2008","2454789","248788801","30.71","1.88e-7","5.20e-8","-2.14","-","80.32","1e-8","0","bin36.log"
"Nov 22 2008","2454792","249048001","19.27","1.40e-7","4.69e-8","-2.14","-","78.09","1e-8","0","bin37.log"
"Nov 25 2008","2454795","249307201","5.22","7.00e-8","3.91e-8","-2.14","-","75.93","1e-8","0","bin38.log"
"Nov 28 2008","2454798","249566401","3.9","< 1.30e-7","-","-","-","73.85","1e-8","0","bin39.log"
"Dec 01 2008","2454802","249825601","0.15","< 1.00e-7","-","-","-","71.84","1e-8","0","bin40.log"
"Dec 04 2008","2454805","250084801","17.5","9.47e-8","3.78e-8","-2.14","-","69.91","1e-8","0","bin41.log"
"Dec 07 2008","2454808","250344001","1.62","< 1.16e-7","-","-","-","68.08","1e-8","0","bin42.log"
"Dec 10 2008","2454811","250603201","11.32","8.83e-8","3.87e-8","-2.14","-","66.33","1e-8","0","bin43.log"
"Dec 13 2008","2454814","250862401","1.02","< 1.10e-7","-","-","-","64.67","1e-8","0","bin44.log"
"Dec 16 2008","2454817","251121601","9.14","5.68e-8","3.61e-8","-2.14","-","63.10","1e-8","0","bin45.log"
"Dec 19 2008","2454820","251380801","2.38","< 1.35e-7","-","-","-","61.63","1e-8","0","bin46.log"
"Dec 22 2008","2454823","251640001","2.31","< 9.59e-8","-","-","-","60.24","1e-8","0","bin47.log"
"Dec 25 2008","2454826","251899201","0","< 7.96e-8","-","-","-","58.95","1e-8","0","bin48.log"
"Dec 28 2008","2454829","252158401","6.13","7.42e-8","4.52e-8","-2.14","-","57.74","1e-8","0","bin49.log"
"Dec 31 2008","2454832","252417601","21.61","2.10e-7","6.50e-8","-2.14","-","56.61","1e-8","0","bin50.log"
"Jan 03 2009","2454834","252676801","17.78","1.73e-7","5.80e-8","-2.14","-","55.56","1e-8","0","bin51.log"
"Jan 06 2009","2454837","252936001","12.67","1.13e-7","4.49e-8","-2.14","-","54.59","1e-8","0","bin52.log"
"Jan 09 2009","2454840","253195201","1.91","< 1.39e-7","-","-","-","53.68","1e-8","0","bin53.log"
"Jan 12 2009","2454843","253454401","14.44","1.14e-7","4.53e-8","-2.14","-","52.84","1e-8","0","bin54.log"
"Jan 15 2009","2454846","253713601","33.65","1.74e-7","4.80e-8","-2.14","-","52.06","1e-8","0","bin55.log"
"Jan 18 2009","2454849","253972801","10.25","1.01e-7","5.10e-8","-2.14","-","51.34","1e-8","0","bin56.log"
"Jan 21 2009","2454852","254232001","24.32","1.65e-7","5.00e-8","-2.14","-","50.67","1e-8","0","bin57.log"
"Jan 24 2009","2454855","254491201","4.54","5.35e-8","3.75e-8","-2.14","-","50.04","1e-8","0","bin58.log"
"Jan 27 2009","2454858","254750401","57","2.91e-7","5.90e-8","-2.14","-","49.47","1e-8","0","bin59.log"
"Jan 30 2009","2454861","255009601","17.27","1.15e-7","4.14e-8","-2.14","-","48.94","1e-8","0","bin60.log"
"Feb 02 2009","2454864","255268801","5.29","1.04e-7","6.01e-8","-2.14","-","48.46","1e-8","0","bin61.log"
"Feb 05 2009","2454867","255528001","13.77","1.13e-7","4.62e-8","-2.14","-","48.03","1e-8","0","bin62.log"
"Feb 08 2009","2454870","255787201","9.44","5.49e-8","3.59e-8","-2.14","-","47.64","1e-8","0","bin63.log"
"Feb 11 2009","2454873","256046401","10.84","1.26e-7","5.65e-8","-2.14","-","47.32","1e-8","0","bin64.log"
"Feb 14 2009","2454876","256305601","17.95","1.34e-7","5.16e-8","-2.14","-","47.05","1e-8","0","bin65.log"
"Feb 17 2009","2454879","256564801","11.7","1.72e-7","6.70e-8","-2.14","-","46.84","1e-8","0","bin66.log"
"Feb 20 2009","2454882","256824001","4.37","6.46e-8","4.71e-8","-2.14","-","46.70","1e-8","0","bin67.log"
"Feb 23 2009","2454885","257083201","28.16","1.43e-7","5.07e-8","-2.14","-","46.64","1e-8","0","bin68.log"
"Feb 26 2009","2454888","257342401","33.64","2.23e-7","5.70e-8","-2.14","-","46.66","1e-8","0","bin69.log"
"Mar 01 2009","2454893","257601601","27.63","2.07e-7","5.70e-8","-2.14","-","46.77","1e-8","0","bin70.log"
"Mar 04 2009","2454896","257860801","16.23","1.72e-7","6.00e-8","-2.14","-","46.97","1e-8","0","bin71.log"
"Mar 07 2009","2454899","258120001","14.23","1.20e-7","4.58e-8","-2.14","-","47.26","1e-8","0","bin72.log"
"Mar 10 2009","2454902","258379201","12.02","1.13e-7","5.16e-8","-2.14","-","47.67","1e-8","0","bin73.log"
"Mar 16 2009","2454908","258897601","1.87","< 1.26e-7","-","-","-","48.81","1e-8","0","bin75.log"
"Mar 19 2009","2454911","259156801","2.84","< 1.21e-7","-","-","-","49.55","1e-8","0","bin76.log"
"Mar 22 2009","2454914","259416001","1.76","< 1.03e-7","-","-","-","50.41","1e-8","0","bin77.log"
"Mar 25 2009","2454917","259675201","3.58","< 1.34e-7","-","-","-","51.40","1e-8","0","bin78.log"
"Mar 28 2009","2454920","259934401","13.85","9.00e-8","4.35e-8","-2.14","-","52.50","1e-8","0","bin79.log"
"Mar 31 2009","2454923","260193601","10.21","1.17e-7","5.02e-8","-2.14","-","53.72","1e-8","0","bin80.log"
"Apr 03 2009","2454926","260452801","10.54","1.16e-7","4.80e-8","-2.14","-","55.06","1e-8","0","bin81.log"
"Apr 06 2009","2454929","260712001","23.54","1.28e-7","4.67e-8","-2.14","-","56.51","1e-8","0","bin82.log"
"Apr 09 2009","2454932","260971201","67.42","3.71e-7","7.40e-8","-2.14","-","58.08","1e-8","0","bin83.log"
"Apr 12 2009","2454935","261230401","126.77","5.41e-7","8.70e-8","-2.14","-","59.75","1e-8","0","bin84.log"
"Apr 15 2009","2454938","261489601","86.33","4.42e-7","8.40e-8","-2.14","-","61.53","1e-8","0","bin85.log"
"Apr 18 2009","2454941","261748801","30.37","1.90e-7","6.10e-8","-2.14","-","63.42","1e-8","0","bin86.log"
"Apr 21 2009","2454944","262008001","1.96","< 1.15e-7","-","-","-","65.40","1e-8","0","bin87.log"
"Apr 24 2009","2454947","262267201","12.48","1.29e-7","5.28e-8","-2.14","-","67.47","1e-8","0","bin88.log"
"Apr 27 2009","2454950","262526401","2.84","< 1.02e-7","-","-","-","69.64","1e-8","0","bin89.log"
"Apr 30 2009","2454953","262785601","4.37","5.61e-8","3.46e-8","-2.14","-","71.89","1e-8","0","bin90.log"
"May 03 2009","2454956","263044801","0","< 9.18e-8","-","-","-","74.22","1e-8","0","bin91.log"
"May 06 2009","2454959","263304001","7.12","6.09e-8","3.59e-8","-2.14","-","76.62","1e-8","0","bin92.log"
"May 09 2009","2454962","263563201","0.01","< 6.99e-8","-","-","-","79.10","1e-8","0","bin93.log"
"May 12 2009","2454965","263822401","1.01","< 8.63e-8","-","-","-","81.64","1e-8","0","bin94.log"
"May 15 2009","2454968","264081601","1.8","< 1.04e-7","-","-","-","84.25","1e-8","0","bin95.log"
"May 18 2009","2454971","264340801","13.22","8.24e-8","3.72e-8","-2.14","-","86.91","1e-8","0","bin96.log"
"May 21 2009","2454974","264600001","9.43","8.11e-8","3.80e-8","-2.14","-","89.63","1e-8","0","bin97.log"
"May 24 2009","2454977","264859201","5.31","6.61e-8","4.21e-8","-2.14","-","92.39","1e-8","0","bin98.log"
"May 27 2009","2454980","265118401","2.25","< 1.19e-7","-","-","-","95.20","1e-8","0","bin99.log"
"May 30 2009","2454983","265377601","0","< 6.26e-8","-","-","-","98.04","1e-8","0","bin100.log"
"Jun 02 2009","2454985","265636801","12.7","1.24e-7","5.06e-8","-2.14","-","100.92","1e-8","0","bin101.log"
"Jun 05 2009","2454988","265896001","0.21","< 1.27e-7","-","-","-","103.83","1e-8","0","bin102.log"
"Jun 08 2009","2454991","266155201","0.23","< 1.48e-7","-","-","-","106.76","1e-8","0","bin103.log"
"Jun 11 2009","2454994","266414401","35.02","2.69e-7","6.40e-8","-2.14","-","109.70","1e-8","0","bin104.log"
"Jun 14 2009","2454997","266673601","103.26","3.75e-7","6.90e-8","-2.14","-","112.66","1e-8","0","bin105.log"
"Jun 17 2009","2455000","266932801","15.67","1.48e-7","5.43e-8","-2.14","-","115.62","1e-8","0","bin106.log"
"Jun 20 2009","2455003","267192001","39.17","2.27e-7","5.60e-8","-2.14","-","118.58","1e-8","0","bin107.log"
"Jun 23 2009","2455006","267451201","26.36","1.28e-7","4.38e-8","-2.14","-","121.53","1e-8","0","bin108.log"
"Jun 26 2009","2455009","267710401","41.76","1.83e-7","4.80e-8","-2.14","-","124.46","1e-8","0","bin109.log"
"Jun 29 2009","2455012","267969601","73.2","3.27e-7","6.10e-8","-2.14","-","127.37","1e-8","0","bin110.log"
"Jul 02 2009","2455016","268228801","30.04","1.43e-7","4.10e-8","-2.14","-","130.24","1e-8","0","bin111.log"
"Jul 05 2009","2455019","268488001","1.36","< 9.91e-8","-","-","-","133.07","1e-8","0","bin112.log"
"Jul 08 2009","2455022","268747201","4.13","6.32e-8","4.12e-8","-2.14","-","135.83","1e-8","0","bin113.log"
"Jul 11 2009","2455025","269006401","26.26","1.26e-7","4.41e-8","-2.14","-","138.53","1e-8","0","bin114.log"
"Jul 14 2009","2455028","269265601","13.51","1.26e-7","4.98e-8","-2.14","-","141.14","1e-8","0","bin115.log"
"Jul 17 2009","2455031","269524801","9.4","7.44e-8","3.99e-8","-2.14","-","143.63","1e-8","0","bin116.log"
"Jul 20 2009","2455034","269784001","25.37","1.78e-7","5.40e-8","-2.14","-","145.99","1e-8","0","bin117.log"
"Jul 23 2009","2455037","270043201","9.94","9.16e-8","4.95e-8","-2.14","-","148.19","1e-8","0","bin118.log"
"Jul 26 2009","2455040","270302401","0","< 8.76e-8","-","-","-","150.19","1e-8","0","bin119.log"
"Jul 29 2009","2455043","270561601","6.34","1.14e-7","5.91e-8","-2.14","-","151.95","1e-8","0","bin120.log"
"Aug 01 2009","2455045","270820801","1.96","< 1.23e-7","-","-","-","153.43","1e-8","0","bin121.log"
"Aug 04 2009","2455048","271080001","6.87","9.50e-8","4.65e-8","-2.14","-","154.57","1e-8","0","bin122.log"
"Aug 07 2009","2455051","271339201","3.12","< 1.11e-7","-","-","-","155.35","1e-8","0","bin123.log"
"Aug 10 2009","2455054","271598401","9.44","1.01e-7","4.55e-8","-2.14","-","155.72","1e-8","0","bin124.log"
"Aug 13 2009","2455057","271857601","3.11","< 9.79e-8","-","-","-","155.68","1e-8","0","bin125.log"
"Aug 16 2009","2455060","272116801","13.59","1.10e-7","4.12e-8","-2.14","-","155.23","1e-8","0","bin126.log"
"Aug 19 2009","2455063","272376001","0","< 4.97e-8","-","-","-","154.39","1e-8","0","bin127.log"
"Aug 22 2009","2455066","272635201","3.1","< 1.30e-7","-","-","-","153.21","1e-8","0","bin128.log"
"Aug 25 2009","2455069","272894401","0","< 7.36e-8","-","-","-","151.74","1e-8","0","bin129.log"
"Aug 28 2009","2455072","273153601","2.23","< 1.17e-7","-","-","-","150.02","1e-8","0","bin130.log"
"Aug 31 2009","2455075","273412801","20.1","1.25e-7","4.15e-8","-2.14","-","148.09","1e-8","0","bin131.log"
"Sep 03 2009","2455078","273672001","17.9","1.09e-7","4.55e-8","-2.14","-","146.00","1e-8","0","bin132.log"
"Sep 06 2009","2455081","273931201","22.91","1.60e-7","5.60e-8","-2.14","-","143.77","1e-8","0","bin133.log"
"Sep 09 2009","2455084","274190401","30.35","1.95e-7","6.00e-8","-2.14","-","141.44","1e-8","0","bin134.log"
"Sep 12 2009","2455087","274449601","17.07","1.26e-7","4.64e-8","-2.14","-","139.01","1e-8","0","bin135.log"
"Sep 15 2009","2455090","274708801","23.02","1.12e-7","4.14e-8","-2.14","-","136.52","1e-8","0","bin136.log"
"Sep 18 2009","2455093","274968001","32.52","2.00e-7","5.90e-8","-2.14","-","133.98","1e-8","0","bin137.log"
"Sep 21 2009","2455096","275227201","8.09","1.04e-7","5.22e-8","-2.14","-","131.39","1e-8","0","bin138.log"
"Sep 24 2009","2455099","275486401","1.19","< 1.43e-7","-","-","-","128.77","1e-8","0","bin139.log"
"Sep 27 2009","2455102","275745601","25.52","2.15e-7","6.20e-8","-2.14","-","126.12","1e-8","0","bin140.log"
"Sep 30 2009","2455105","276004801","16.42","1.59e-7","5.90e-8","-2.14","-","123.45","1e-8","0","bin141.log"
"Oct 03 2009","2455108","276264001","24.16","1.24e-7","4.23e-8","-2.14","-","120.77","1e-8","0","bin142.log"
"Oct 06 2009","2455111","276523201","52.98","2.30e-7","6.00e-8","-2.14","-","118.08","1e-8","0","bin143.log"
"Oct 09 2009","2455114","276782401","52.2","2.49e-7","5.80e-8","-2.14","-","115.38","1e-8","0","bin144.log"
"Oct 12 2009","2455117","277041601","2.53","< 1.20e-7","-","-","-","112.69","1e-8","0","bin145.log"
"Oct 15 2009","2455120","277300801","22.74","1.60e-7","5.10e-8","-2.14","-","110.01","1e-8","0","bin146.log"
"Oct 18 2009","2455123","277560001","12.01","9.45e-8","4.61e-8","-2.14","-","107.33","1e-8","0","bin147.log"
"Oct 21 2009","2455126","277819201","92.07","3.47e-7","6.70e-8","-2.14","-","104.67","1e-8","0","bin148.log"
"Oct 24 2009","2455129","278078401","30.64","1.75e-7","5.20e-8","-2.14","-","102.02","1e-8","0","bin149.log"
"Oct 27 2009","2455132","278337601","0","< 7.70e-8","-","-","-","99.40","1e-8","0","bin150.log"
"Oct 30 2009","2455135","278596801","47.43","2.40e-7","6.10e-8","-2.14","-","96.80","1e-8","0","bin151.log"
"Nov 02 2009","2455138","278856001","46.19","2.13e-7","5.00e-8","-2.14","-","94.23","1e-8","0","bin152.log"
"Nov 05 2009","2455141","279115201","0","< 8.15e-8","-","-","-","91.70","1e-8","0","bin153.log"
"Nov 08 2009","2455144","279374401","63.3","2.33e-7","5.60e-8","-2.14","-","89.21","1e-8","0","bin154.log"
"Nov 11 2009","2455147","279633601","46.13","3.12e-7","6.70e-8","-2.14","-","86.77","1e-8","0","bin155.log"
"Nov 14 2009","2455150","279892801","39.73","1.92e-7","5.80e-8","-2.14","-","84.37","1e-8","0","bin156.log"
"Nov 17 2009","2455153","280152001","80.1","3.46e-7","7.10e-8","-2.14","-","82.03","1e-8","0","bin157.log"
"Nov 20 2009","2455156","280411201","6.07","8.42e-8","4.77e-8","-2.14","-","79.75","1e-8","0","bin158.log"
"Nov 23 2009","2455159","280670401","21.77","1.16e-7","4.09e-8","-2.14","-","77.54","1e-8","0","bin159.log"
"Nov 26 2009","2455162","280929601","13.88","9.72e-8","4.42e-8","-2.14","-","75.40","1e-8","0","bin160.log"
"Nov 29 2009","2455165","281188801","35.46","1.96e-7","5.90e-8","-2.14","-","73.33","1e-8","0","bin161.log"
"Dec 02 2009","2455168","281448001","20.03","1.24e-7","4.62e-8","-2.14","-","71.34","1e-8","0","bin162.log"
"Dec 05 2009","2455171","281707201","47.31","2.71e-7","6.00e-8","-2.14","-","69.44","1e-8","0","bin163.log"
"Dec 08 2009","2455174","281966401","30.37","2.09e-7","5.70e-8","-2.14","-","67.63","1e-8","0","bin164.log"
"Dec 11 2009","2455177","282225601","8.64","8.69e-8","4.36e-8","-2.14","-","65.90","1e-8","0","bin165.log"
"Dec 14 2009","2455180","282484801","26.22","1.69e-7","5.70e-8","-2.14","-","64.26","1e-8","0","bin166.log"
"Dec 17 2009","2455183","282744001","24.04","1.68e-7","5.70e-8","-2.14","-","62.72","1e-8","0","bin167.log"
"Dec 20 2009","2455186","283003201","6.9","5.48e-8","3.48e-8","-2.14","-","61.27","1e-8","0","bin168.log"
"Dec 23 2009","2455189","283262401","25.53","1.43e-7","4.94e-8","-2.14","-","59.91","1e-8","0","bin169.log"
"Dec 26 2009","2455192","283521601","16.01","1.22e-7","4.49e-8","-2.14","-","58.63","1e-8","0","bin170.log"
"Dec 29 2009","2455195","283780801","83.91","3.41e-7","6.20e-8","-2.14","-","57.45","1e-8","0","bin171.log"
"Jan 01 2010","2455197","284040001","56.57","3.24e-7","7.00e-8","-2.14","-","56.34","1e-8","0","bin172.log"
"Jan 04 2010","2455200","284299201","31.44","2.16e-7","6.40e-8","-2.14","-","55.31","1e-8","0","bin173.log"
"Jan 07 2010","2455203","284558401","29.83","1.91e-7","5.90e-8","-2.14","-","54.35","1e-8","0","bin174.log"
"Jan 10 2010","2455206","284817601","69.82","2.82e-7","6.20e-8","-2.14","-","53.47","1e-8","0","bin175.log"
"Jan 13 2010","2455209","285076801","11.88","9.30e-8","4.43e-8","-2.14","-","52.64","1e-8","0","bin176.log"
"Jan 16 2010","2455212","285336001","7.52","8.81e-8","4.84e-8","-2.14","-","51.87","1e-8","0","bin177.log"
"Jan 19 2010","2455215","285595201","90.13","3.52e-7","6.70e-8","-2.14","-","51.16","1e-8","0","bin178.log"
"Jan 22 2010","2455218","285854401","148.41","5.48e-7","7.90e-8","-2.14","-","50.50","1e-8","0","bin179.log"
"Jan 25 2010","2455221","286113601","62.07","3.39e-7","7.40e-8","-2.14","-","49.89","1e-8","0","bin180.log"
"Jan 31 2010","2455227","286632001","25.25","1.56e-7","5.30e-8","-2.14","-","48.81","1e-8","0","bin182.log"
"Feb 03 2010","2455230","286891201","9.99","1.50e-7","6.58e-8","-2.14","-","48.34","1e-8","0","bin183.log"
"Feb 06 2010","2455233","287150401","25.39","2.19e-7","6.60e-8","-2.14","-","47.92","1e-8","0","bin184.log"
"Feb 09 2010","2455236","287409601","27.77","1.68e-7","5.50e-8","-2.14","-","47.56","1e-8","0","bin185.log"
"Feb 12 2010","2455239","287668801","25.66","1.87e-7","5.80e-8","-2.14","-","47.24","1e-8","0","bin186.log"
"Feb 15 2010","2455242","287928001","1.96","< 1.23e-7","-","-","-","46.99","1e-8","0","bin187.log"
"Feb 18 2010","2455245","288187201","48.99","2.64e-7","6.00e-8","-2.14","-","46.80","1e-8","0","bin188.log"
"Feb 21 2010","2455248","288446401","55.15","2.25e-7","5.30e-8","-2.14","-","46.68","1e-8","0","bin189.log"
"Feb 24 2010","2455251","288705601","28.7","1.87e-7","5.40e-8","-2.14","-","46.64","1e-8","0","bin190.log"
"Feb 27 2010","2455254","288964801","58.36","3.32e-7","6.90e-8","-2.14","-","46.68","1e-8","0","bin191.log"
"Mar 02 2010","2455259","289224001","63.11","3.32e-7","7.00e-8","-2.14","-","46.81","1e-8","0","bin192.log"
"Mar 05 2010","2455262","289483201","22.56","1.92e-7","6.50e-8","-2.14","-","47.03","1e-8","0","bin193.log"
"Mar 08 2010","2455265","289742401","17.72","1.26e-7","4.68e-8","-2.14","-","47.36","1e-8","0","bin194.log"
"Mar 11 2010","2455268","290001601","46.53","2.11e-7","5.50e-8","-2.14","-","47.79","1e-8","0","bin195.log"
"Mar 14 2010","2455271","290260801","50.1","2.30e-7","5.60e-8","-2.14","-","48.33","1e-8","0","bin196.log"
"Mar 17 2010","2455274","290520001","57.75","2.71e-7","6.00e-8","-2.14","-","48.99","1e-8","0","bin197.log"
"Mar 20 2010","2455277","290779201","125.34","4.09e-7","7.60e-8","-2.14","-","49.76","1e-8","0","bin198.log"
"Mar 23 2010","2455280","291038401","24.05","1.55e-7","5.55e-8","-2.14","-","50.65","1e-8","0","bin199.log"
"Mar 26 2010","2455283","291297601","8.58","8.43e-8","4.47e-8","-2.14","-","51.66","1e-8","0","bin200.log"
"Mar 29 2010","2455286","291556801","3.15","< 1.06e-7","-","-","-","52.79","1e-8","0","bin201.log"
"Apr 01 2010","2455289","291816001","48.58","3.07e-7","7.40e-8","-2.14","-","54.04","1e-8","0","bin202.log"
"Apr 04 2010","2455292","292075201","20.04","1.67e-7","5.50e-8","-2.14","-","55.41","1e-8","0","bin203.log"
"Apr 07 2010","2455295","292334401","59.72","1.74e-7","3.40e-8","-2.14","-","56.89","1e-8","0","bin204.log"
"Apr 10 2010","2455298","292593601","44.21","2.28e-7","5.90e-8","-2.14","-","58.49","1e-8","0","bin205.log"
"Apr 13 2010","2455301","292852801","10.51","1.08e-7","4.84e-8","-2.14","-","60.19","1e-8","0","bin206.log"
"Apr 16 2010","2455304","293112001","11.22","1.15e-7","4.87e-8","-2.14","-","62.00","1e-8","0","bin207.log"
"Apr 19 2010","2455307","293371201","32.15","2.22e-7","6.10e-8","-2.14","-","63.91","1e-8","0","bin208.log"
"Apr 22 2010","2455310","293630401","55.46","2.86e-7","6.20e-8","-2.14","-","65.91","1e-8","0","bin209.log"
"Apr 25 2010","2455313","293889601","43.46","1.95e-7","5.40e-8","-2.14","-","68.01","1e-8","0","bin210.log"
"Apr 28 2010","2455316","294148801","14.57","1.03e-7","4.28e-8","-2.14","-","70.20","1e-8","0","bin211.log"
"May 01 2010","2455319","294408001","12.25","1.14e-7","4.70e-8","-2.14","-","72.47","1e-8","0","bin212.log"
"May 04 2010","2455322","294667201","84.53","3.43e-7","6.10e-8","-2.14","-","74.82","1e-8","0","bin213.log"
"May 07 2010","2455325","294926401","43.32","1.99e-7","5.40e-8","-2.14","-","77.24","1e-8","0","bin214.log"
"May 10 2010","2455328","295185601","105.62","4.60e-7","8.60e-8","-2.14","-","79.74","1e-8","0","bin215.log"
"May 13 2010","2455331","295444801","98.44","4.04e-7","7.30e-8","-2.14","-","82.30","1e-8","0","bin216.log"
"May 16 2010","2455334","295704001","55.89","2.34e-7","6.00e-8","-2.14","-","84.92","1e-8","0","bin217.log"
"May 19 2010","2455337","295963201","108.3","4.80e-7","7.80e-8","-2.14","-","87.59","1e-8","0","bin218.log"
"May 22 2010","2455340","296222401","40.6","2.38e-7","5.80e-8","-2.14","-","90.32","1e-8","0","bin219.log"
"May 25 2010","2455343","296481601","6.05","9.06e-8","4.86e-8","-2.14","-","93.10","1e-8","0","bin220.log"
"May 28 2010","2455346","296740801","158.11","5.02e-7","7.40e-8","-2.14","-","95.91","1e-8","0","bin221.log"
"May 31 2010","2455349","297000001","14.96","1.25e-7","5.01e-8","-2.14","-","98.77","1e-8","0","bin222.log"
"Jun 03 2010","2455352","297259201","111.35","3.92e-7","6.70e-8","-2.14","-","101.65","1e-8","0","bin223.log"
"Jun 06 2010","2455355","297518401","85.04","3.40e-7","6.50e-8","-2.14","-","104.57","1e-8","0","bin224.log"
"Jun 09 2010","2455358","297777601","39.05","2.34e-7","5.80e-8","-2.14","-","107.50","1e-8","0","bin225.log"
"Jun 12 2010","2455361","298036801","79.32","3.44e-7","6.60e-8","-2.14","-","110.45","1e-8","0","bin226.log"
"Jun 15 2010","2455364","298296001","45.65","2.42e-7","6.20e-8","-2.14","-","113.41","1e-8","0","bin227.log"
"Jun 18 2010","2455367","298555201","6.57","8.35e-8","5.01e-8","-2.14","-","116.37","1e-8","0","bin228.log"
"Jun 21 2010","2455370","298814401","19.59","1.39e-7","4.69e-8","-2.14","-","119.33","1e-8","0","bin229.log"
"Jun 24 2010","2455373","299073601","43.11","2.28e-7","5.40e-8","-2.14","-","122.27","1e-8","0","bin230.log"
"Jun 27 2010","2455376","299332801","49.4","2.33e-7","5.50e-8","-2.14","-","125.20","1e-8","0","bin231.log"
"Jun 30 2010","2455379","299592001","2.46","< 1.35e-7","-","-","-","128.10","1e-8","0","bin232.log"
"Jul 03 2010","2455382","299851201","11.27","6.47e-8","3.33e-8","-2.14","-","130.96","1e-8","0","bin233.log"
"Jul 06 2010","2455385","300110401","6.39","7.23e-8","4.47e-8","-2.14","-","133.77","1e-8","0","bin234.log"
"Jul 09 2010","2455388","300369601","35.61","2.10e-7","6.00e-8","-2.14","-","136.52","1e-8","0","bin235.log"
